Tile Size,Tile Overlap,Confidence,Blur Kernel,Total Faces,Total Humans,Total Vehicles,Avg Time (s)
512,32,0.3,0.4,0.5,5x5,32,50,52,110.15,0.08,110.23
512,32,0.3,0.4,0.6,3x3,32,51,44,110.15,0.08,110.23
512,32,0.3,0.4,0.6,5x5,32,50,44,110.15,0.08,110.23
512,32,0.3,0.5,0.4,3x3,32,45,61,110.15,0.07,110.22
512,32,0.3,0.5,0.4,5x5,32,43,61,110.15,0.07,110.22
512,32,0.3,0.5,0.5,3x3,32,45,52,110.15,0.07,110.22
512,32,0.3,0.5,0.5,5x5,32,43,52,110.15,0.07,110.23
512,32,0.3,0.5,0.6,3x3,32,45,44,110.15,0.07,110.22
512,32,0.3,0.5,0.6,5x5,32,43,44,110.15,0.07,110.22
512,32,0.4,0.3,0.4,3x3,26,62,61,110.15,0.07,110.22
512,32,0.4,0.3,0.4,5x5,26,60,61,110.15,0.07,110.22
512,32,0.4,0.3,0.5,3x3,26,62,52,110.15,0.07,110.22
512,32,0.4,0.3,0.5,5x5,26,60,52,110.15,0.07,110.23
512,32,0.4,0.3,0.6,3x3,26,62,44,110.15,0.08,110.23
512,32,0.4,0.3,0.6,5x5,26,60,44,110.15,0.07,110.22
512,32,0.4,0.4,0.4,3x3,26,51,61,110.15,0.08,110.23
512,32,0.4,0.4,0.4,5x5,26,50,61,110.15,0.08,110.23
512,32,0.4,0.4,0.5,3x3,26,51,52,110.15,0.07,110.23
512,32,0.4,0.4,0.5,5x5,26,50,52,110.15,0.08,110.23
512,32,0.4,0.4,0.6,3x3,26,51,44,110.15,0.07,110.23
512,32,0.4,0.4,0.6,5x5,26,50,44,110.15,0.08,110.23
512,32,0.4,0.5,0.4,3x3,26,45,61,110.15,0.07,110.23
512,32,0.4,0.5,0.4,5x5,26,43,61,110.15,0.08,110.23
512,32,0.4,0.5,0.5,3x3,26,45,52,110.15,0.07,110.22
512,32,0.4,0.5,0.5,5x5,26,43,52,110.15,0.08,110.23
512,32,0.4,0.5,0.6,3x3,26,45,44,110.15,0.07,110.22
512,32,0.4,0.5,0.6,5x5,26,43,44,110.15,0.07,110.22
